"Unique_Session_ID","Group_ID","Participant_ID","Day_Num","Block","Session_Type","Time_Offset","Dimension","Intensity"
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",312.5,"Productivity",28.6766666666667
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",312.5,"Productivity",44.69
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",312.5,"Productivity",49.985
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",312.5,"Productivity",9.64
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",312.5,"Productivity",27.8616666666667
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",312.5,"Productivity",3.12166666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",312.5,"Productivity",59.74
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",312.5,"Productivity",39.83
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",312.5,"Productivity",71.3316666666667
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",312.5,"Productivity",73.8366666666667
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",312.5,"Productivity",40.76
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",312.5,"Productivity",25.6
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",312.5,"Productivity",3.44166666666667
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",312.5,"Productivity",3.81
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",312.5,"Productivity",36.56
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",312.5,"Productivity",6.78666666666667
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",312.5,"Productivity",19.6716666666667
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",342.5,"Productivity",0.57
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",342.5,"Productivity",28.33
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",342.5,"Productivity",8.03833333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",342.5,"Productivity",7.83
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",342.5,"Productivity",39.9783333333333
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",342.5,"Productivity",49.6
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",342.5,"Productivity",89.1316666666667
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",342.5,"Productivity",38.23
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",342.5,"Productivity",18.205
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",342.5,"Productivity",2.36166666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",342.5,"Productivity",25.3766666666667
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",342.5,"Productivity",24.69
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",342.5,"Productivity",2.03666666666667
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",342.5,"Productivity",25.8057352941176
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",342.5,"Productivity",39.8533333333333
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",342.5,"Productivity",34.03
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",342.5,"Productivity",25.6833333333333
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",342.5,"Productivity",11.5733333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",342.5,"Productivity",5.35333333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",342.5,"Productivity",43.6216666666667
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",342.5,"Productivity",29.2316666666667
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",342.5,"Productivity",3.64333333333333
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",342.5,"Productivity",49.8433333333333
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",342.5,"Productivity",50.7533333333333
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",342.5,"Productivity",4.89
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",342.5,"Productivity",25.365
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",342.5,"Productivity",28.8983333333333
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",342.5,"Productivity",81.8933333333333
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",342.5,"Productivity",50
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",342.5,"Productivity",9.16833333333333
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",342.5,"Productivity",34.595
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",342.5,"Productivity",4.69666666666667
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",342.5,"Productivity",63.6933333333333
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",342.5,"Productivity",49.19
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",342.5,"Productivity",66.9066666666667
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",342.5,"Productivity",76.93
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",342.5,"Productivity",25.69
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",342.5,"Productivity",50.275
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",342.5,"Productivity",25.1316666666667
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",342.5,"Productivity",4.83833333333333
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",342.5,"Productivity",3.54166666666667
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",342.5,"Productivity",14.3266666666667
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",342.5,"Productivity",14.55
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",342.5,"Productivity",28.62
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",372.5,"Productivity",0.361666666666667
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",372.5,"Productivity",27.8266666666667
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",372.5,"Productivity",13.3833333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",372.5,"Productivity",7.70666666666667
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",372.5,"Productivity",40.9316666666667
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",372.5,"Productivity",50.4783333333333
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",372.5,"Productivity",88.5316666666667
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",372.5,"Productivity",37.9333333333333
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",372.5,"Productivity",26.7983333333333
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",372.5,"Productivity",2.02666666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",372.5,"Productivity",25.4533333333333
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",372.5,"Productivity",26.2866666666667
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",372.5,"Productivity",2.29833333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",372.5,"Productivity",25.6910294117647
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",372.5,"Productivity",41.035
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",372.5,"Productivity",53.6316666666667
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",372.5,"Productivity",25.6366666666667
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",372.5,"Productivity",12.1183333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",372.5,"Productivity",5.89833333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",372.5,"Productivity",47.7366666666667
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",372.5,"Productivity",33.1366666666667
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",372.5,"Productivity",7.88166666666667
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",372.5,"Productivity",49.9033333333333
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",372.5,"Productivity",52.3
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",372.5,"Productivity",6.545
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",372.5,"Productivity",25.3333333333333
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",372.5,"Productivity",28.27
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",372.5,"Productivity",88.16
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",372.5,"Productivity",50.3266666666667
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",372.5,"Productivity",8.905
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",372.5,"Productivity",47.78
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",372.5,"Productivity",7.945
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",372.5,"Productivity",64.2016666666667
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",372.5,"Productivity",59.04
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",372.5,"Productivity",60.6833333333333
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",372.5,"Productivity",79.0866666666667
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",372.5,"Productivity",25.665
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",372.5,"Productivity",57.3766666666667
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",372.5,"Productivity",25.4083333333333
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",372.5,"Productivity",10.7066666666667
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",372.5,"Productivity",4.095
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",372.5,"Productivity",3.80333333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",372.5,"Productivity",21.4133333333333
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",372.5,"Productivity",37.37
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",402.5,"Productivity",0.25
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",402.5,"Productivity",27.3716666666667
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",402.5,"Productivity",27.8933333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",402.5,"Productivity",7.395
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",402.5,"Productivity",43.235
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",402.5,"Productivity",51.025
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",402.5,"Productivity",88.485
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",402.5,"Productivity",38.05
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",402.5,"Productivity",33.7016666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",402.5,"Productivity",1.79833333333333
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",402.5,"Productivity",25.01
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",402.5,"Productivity",26.7633333333333
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",402.5,"Productivity",2.34333333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",402.5,"Productivity",25.5763235294118
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",402.5,"Productivity",41.745
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",402.5,"Productivity",78.1433333333333
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",402.5,"Productivity",25.8966666666667
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",402.5,"Productivity",12.7083333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",402.5,"Productivity",6.13333333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",402.5,"Productivity",49.5466666666667
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",402.5,"Productivity",35.57
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",402.5,"Productivity",14.7833333333333
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",402.5,"Productivity",49.3166666666667
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",402.5,"Productivity",53.0383333333333
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",402.5,"Productivity",10.9633333333333
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",402.5,"Productivity",24.8266666666667
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",402.5,"Productivity",27.0233333333333
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",402.5,"Productivity",89.3733333333333
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",402.5,"Productivity",49.3583333333333
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",402.5,"Productivity",8.6
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",402.5,"Productivity",61.1033333333333
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",402.5,"Productivity",11.5733333333333
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",402.5,"Productivity",63.685
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",402.5,"Productivity",70.0366666666667
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",402.5,"Productivity",51.105
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",402.5,"Productivity",80.5583333333333
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",402.5,"Productivity",26.0883333333333
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",402.5,"Productivity",62.3016666666667
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",402.5,"Productivity",28.4633333333333
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",402.5,"Productivity",25.9683333333333
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",402.5,"Productivity",7.31333333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",402.5,"Productivity",1.97833333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",402.5,"Productivity",22.1516666666667
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",402.5,"Productivity",45.0483333333333
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",432.5,"Productivity",0.853333333333333
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",432.5,"Productivity",27.29
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",432.5,"Productivity",44.7733333333333
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",432.5,"Productivity",7.21
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",432.5,"Productivity",46.55
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",432.5,"Productivity",51.225
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",432.5,"Productivity",88.2716666666667
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",432.5,"Productivity",38.17
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",432.5,"Productivity",36.9516666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",432.5,"Productivity",2.365
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",432.5,"Productivity",25.05
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",432.5,"Productivity",27
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",432.5,"Productivity",2.61
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",432.5,"Productivity",25.4616176470588
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",432.5,"Productivity",42.6633333333333
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",432.5,"Productivity",95.2433333333333
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",432.5,"Productivity",26.1483333333333
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",432.5,"Productivity",13.7466666666667
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",432.5,"Productivity",5.99166666666667
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",432.5,"Productivity",50.445
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",432.5,"Productivity",36.6
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",432.5,"Productivity",35.99
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",432.5,"Productivity",49.88
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",432.5,"Productivity",52.9416666666667
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",432.5,"Productivity",49.2
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",432.5,"Productivity",24.485
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",432.5,"Productivity",25.8283333333333
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",432.5,"Productivity",89.99
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",432.5,"Productivity",44.895
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",432.5,"Productivity",8.68333333333333
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",432.5,"Productivity",63.19
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",432.5,"Productivity",15.865
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",432.5,"Productivity",63.3966666666667
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",432.5,"Productivity",81.25
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",432.5,"Productivity",39.9816666666667
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",432.5,"Productivity",81.6183333333333
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",432.5,"Productivity",28.4633333333333
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",432.5,"Productivity",65.2966666666667
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",432.5,"Productivity",32
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",432.5,"Productivity",50.185
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",432.5,"Productivity",16.1133333333333
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",432.5,"Productivity",2.38333333333333
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",432.5,"Productivity",20.8933333333333
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",432.5,"Productivity",51.3033333333333
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",462.5,"Productivity",1.08
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",462.5,"Productivity",27.1833333333333
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",462.5,"Productivity",50.1816666666667
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",462.5,"Productivity",7.2
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",462.5,"Productivity",50.4966666666667
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",462.5,"Productivity",51.37
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",462.5,"Productivity",88.08
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",462.5,"Productivity",38.29
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",462.5,"Productivity",39.1766666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",462.5,"Productivity",17.3033333333333
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",462.5,"Productivity",25.845
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",462.5,"Productivity",26.835
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",462.5,"Productivity",2.74333333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",462.5,"Productivity",25.3469117647059
"003_Day5_EOD","3_EndOfDay_Block_1",3,5,1,"EndOfDay",462.5,"Productivity",43.0466666666667
"001_Day6_EOD","1_EndOfDay_Block_2",1,6,2,"EndOfDay",462.5,"Productivity",98.915
"002_Day6_EOD","2_EndOfDay_Block_2",2,6,2,"EndOfDay",462.5,"Productivity",26.1
"003_Day6_EOD","3_EndOfDay_Block_2",3,6,2,"EndOfDay",462.5,"Productivity",14.9133333333333
"001_Day7_EOD","1_EndOfDay_Block_2",1,7,2,"EndOfDay",462.5,"Productivity",5.52333333333333
"002_Day7_EOD","2_EndOfDay_Block_2",2,7,2,"EndOfDay",462.5,"Productivity",51.3133333333333
"003_Day7_EOD","3_EndOfDay_Block_2",3,7,2,"EndOfDay",462.5,"Productivity",36.7383333333333
"001_Day8_EOD","1_EndOfDay_Block_2",1,8,2,"EndOfDay",462.5,"Productivity",69.1133333333333
"002_Day8_EOD","2_EndOfDay_Block_2",2,8,2,"EndOfDay",462.5,"Productivity",49.85
"003_Day8_EOD","3_EndOfDay_Block_2",3,8,2,"EndOfDay",462.5,"Productivity",51.2316666666667
"001_Day9_EOD","1_EndOfDay_Block_2",1,9,2,"EndOfDay",462.5,"Productivity",74.04
"002_Day9_EOD","2_EndOfDay_Block_2",2,9,2,"EndOfDay",462.5,"Productivity",24.275
"003_Day9_EOD","3_EndOfDay_Block_2",3,9,2,"EndOfDay",462.5,"Productivity",24.675
"001_Day10_EOD","1_EndOfDay_Block_2",1,10,2,"EndOfDay",462.5,"Productivity",90.66
"002_Day10_EOD","2_EndOfDay_Block_2",2,10,2,"EndOfDay",462.5,"Productivity",33.7233333333333
"003_Day10_EOD","3_EndOfDay_Block_2",3,10,2,"EndOfDay",462.5,"Productivity",10.4516666666667
"002_Day11_EOD","2_EndOfDay_Block_3",2,11,3,"EndOfDay",462.5,"Productivity",63.0916666666667
"001_Day12_EOD","1_EndOfDay_Block_3",1,12,3,"EndOfDay",462.5,"Productivity",21.705
"002_Day12_EOD","2_EndOfDay_Block_3",2,12,3,"EndOfDay",462.5,"Productivity",63.1733333333333
"001_Day13_EOD","1_EndOfDay_Block_3",1,13,3,"EndOfDay",462.5,"Productivity",87.865
"002_Day13_EOD","2_EndOfDay_Block_3",2,13,3,"EndOfDay",462.5,"Productivity",37.465
"001_Day14_EOD","1_EndOfDay_Block_3",1,14,3,"EndOfDay",462.5,"Productivity",82.1433333333333
"002_Day14_EOD","2_EndOfDay_Block_3",2,14,3,"EndOfDay",462.5,"Productivity",31.1266666666667
"001_Day15_EOD","1_EndOfDay_Block_3",1,15,3,"EndOfDay",462.5,"Productivity",67.4533333333333
"002_Day15_EOD","2_EndOfDay_Block_3",2,15,3,"EndOfDay",462.5,"Productivity",34.1466666666667
"001_Day16_EOD","1_EndOfDay_Block_4",1,16,4,"EndOfDay",462.5,"Productivity",73.575
"001_Day17_EOD","1_EndOfDay_Block_4",1,17,4,"EndOfDay",462.5,"Productivity",33.3816666666667
"001_Day18_EOD","1_EndOfDay_Block_4",1,18,4,"EndOfDay",462.5,"Productivity",4.315
"001_Day19_EOD","1_EndOfDay_Block_4",1,19,4,"EndOfDay",462.5,"Productivity",19.385
"001_Day20_EOD","1_EndOfDay_Block_4",1,20,4,"EndOfDay",462.5,"Productivity",56.6133333333333
"001_Day1_EOD","1_EndOfDay_Block_1",1,1,1,"EndOfDay",492.5,"Productivity",0.135
"002_Day1_EOD","2_EndOfDay_Block_1",2,1,1,"EndOfDay",492.5,"Productivity",26.665
"003_Day1_EOD","3_EndOfDay_Block_1",3,1,1,"EndOfDay",492.5,"Productivity",50.7016666666667
"001_Day2_EOD","1_EndOfDay_Block_1",1,2,1,"EndOfDay",492.5,"Productivity",7.19833333333333
"002_Day2_EOD","2_EndOfDay_Block_1",2,2,1,"EndOfDay",492.5,"Productivity",55.6683333333333
"003_Day2_EOD","3_EndOfDay_Block_1",3,2,1,"EndOfDay",492.5,"Productivity",51.4083333333333
"001_Day3_EOD","1_EndOfDay_Block_1",1,3,1,"EndOfDay",492.5,"Productivity",88.3266666666667
"002_Day3_EOD","2_EndOfDay_Block_1",2,3,1,"EndOfDay",492.5,"Productivity",38.24
"003_Day3_EOD","3_EndOfDay_Block_1",3,3,1,"EndOfDay",492.5,"Productivity",40.6866666666667
"001_Day4_EOD","1_EndOfDay_Block_1",1,4,1,"EndOfDay",492.5,"Productivity",51.4916666666667
"002_Day4_EOD","2_EndOfDay_Block_1",2,4,1,"EndOfDay",492.5,"Productivity",26.355
"003_Day4_EOD","3_EndOfDay_Block_1",3,4,1,"EndOfDay",492.5,"Productivity",26.6366666666667
"001_Day5_EOD","1_EndOfDay_Block_1",1,5,1,"EndOfDay",492.5,"Productivity",2.76833333333333
"002_Day5_EOD","2_EndOfDay_Block_1",2,5,1,"EndOfDay",492.5,"Productivity",25.285
